19.06.2025; 04:53; Start Datenerfassung

Zeit	Ausgangsspannung Br�ckenverst�rker
[s]	[V]
203,275	-0,348524
203,483	-0,349510
203,691	-0,350168
203,899	-0,352470
204,107	-0,352470
204,316	-0,352799
204,524	-0,354772
204,732	-0,357074
204,941	-0,350826
205,149	-0,344577
205,357	-0,358390
205,565	-0,359705
205,773	-0,364310
205,982	-0,343590
206,191	-0,102522
206,400	0,474332
206,608	1,351123
206,816	2,607112
207,024	3,884480
207,233	4,438642
207,441	4,707994
207,649	4,759300
207,857	4,832311
208,065	4,844151
208,273	4,854017
208,482	4,897429
208,690	4,901705
208,899	4,932619
209,108	4,942157
209,316	4,964521
209,524	4,985569
209,732	4,983267
209,940	5,003328
210,148	5,007275
210,356	5,018457
210,564	5,031283
210,772	5,033914
210,980	5,045754
211,188	5,053647
211,396	5,059238
211,605	5,068447
211,813	5,072722
212,021	5,082260
212,230	5,086864
212,438	5,093770
212,646	5,099361
212,854	5,104952
213,063	5,110872
213,271	5,113503
213,479	5,121067
213,687	5,125014
213,895	5,130276
214,103	5,133894
214,311	5,138498
214,519	5,143760
214,726	5,147378
214,934	5,149351
215,142	5,152640
215,350	5,158560
215,558	5,161849
215,766	5,165137
215,974	5,169084
216,183	5,170071
216,391	5,174346
216,599	5,177306
216,807	5,179608
217,015	5,183226
217,228	5,184541
217,436	5,189146
217,644	5,190132
217,852	5,195394
218,060	5,196381
218,268	5,199341
218,476	5,200656
218,684	5,204603
218,892	5,206576
219,100	5,209865
219,308	5,209865
219,516	5,214469
219,724	5,213154
219,932	5,216771
220,140	5,221047
220,347	5,220060
220,555	5,223020
220,763	5,224007
220,971	5,228282
221,180	5,227625
221,388	5,231571
221,596	5,232229
221,804	5,233544
222,012	5,234202
222,221	5,237491
222,429	5,240122
222,638	5,238806
222,846	5,243740
223,054	5,242424
223,262	5,246371
223,470	5,247028
223,679	5,247686
223,887	5,250317
224,095	5,248344
224,303	5,254264
224,511	5,250975
224,719	5,255908
224,927	5,256237
225,135	5,256895
225,343	5,259526
225,551	5,259197
225,760	5,261499
225,968	5,261828
226,176	5,263472
226,384	5,263801
226,592	5,264459
226,801	5,269063
227,009	5,266761
227,218	5,270708
227,426	5,269721
227,634	5,271694
227,842	5,272681
228,050	5,273997
228,258	5,275312
228,466	5,273010
228,674	5,278272
228,883	5,275970
229,091	5,279259
229,299	5,277614
229,507	5,280903
229,715	5,279916
229,923	5,280903
230,131	5,283205
230,340	5,282219
230,548	5,284850
230,756	5,282876
230,964	5,286823
231,172	5,285507
231,381	5,288138
231,589	5,287481
231,797	5,284521
232,005	5,292743
232,213	5,285178
232,421	5,292414
232,630	5,288138
232,838	5,291756
233,047	5,290769
233,255	5,291098
233,463	5,294058
233,671	5,292743
233,879	5,298663
234,087	5,292743
234,295	5,294387
234,504	5,296032
234,713	5,295045
234,922	5,299978
235,130	5,296360
235,338	5,299649
235,547	5,298005
235,755	5,299978
235,963	5,299649
236,171	5,302280
236,379	5,301622
236,588	5,302280
236,796	5,303267
237,005	5,302609
237,214	5,304254
237,422	5,303596
237,631	5,307542
237,839	5,304582
238,048	5,306885
238,257	5,306885
238,465	5,305898
238,673	5,308529
238,881	5,309187
239,090	5,308200
239,298	5,308200
239,506	5,311160
239,714	5,310173
239,922	5,309844
240,131	5,311160
240,339	5,311160
240,548	5,312476
240,757	5,311818
240,965	5,312476
241,174	5,314120
241,382	5,310502
241,590	5,317409
241,799	5,314778
242,007	5,315764
242,215	5,314778
242,424	5,316093
242,632	5,316751
242,840	5,315435
243,048	5,316422
243,256	5,317080
243,464	5,318395
243,672	5,318066
243,879	5,320040
244,087	5,318724
244,295	5,319053
244,504	5,321026
244,712	5,318066
244,921	5,322013
245,129	5,318724
245,338	5,321026
245,546	5,321026
245,755	5,322013
245,964	5,322342
246,172	5,322671
246,380	5,323329
246,588	5,323329
246,796	5,323000
247,004	5,323657
247,213	5,324973
247,421	5,324644
247,629	5,323986
247,838	5,325302
248,046	5,324315
248,254	5,326288
248,463	5,326617
248,672	5,326288
248,880	5,327933
249,088	5,327275
249,296	5,327933
249,504	5,327933
249,713	5,327275
249,922	5,327604
250,131	5,328262
250,339	5,327933
250,547	5,327604
250,755	5,329248
250,963	5,328262
251,171	5,329906
251,379	5,327604
251,587	5,328920
251,795	5,330893
252,003	5,330564
252,211	5,331551
252,420	5,329906
252,628	5,332208
252,837	5,330564
253,045	5,333195
253,252	5,331551
253,459	5,331879
253,668	5,330893
253,876	5,333195
254,084	5,332208
254,292	5,334182
254,500	5,332866
254,709	5,333195
254,918	5,330893
255,127	5,335826
255,336	5,332208
255,544	5,336155
255,752	5,333853
255,960	5,336484
256,168	5,334182
256,377	5,336484
256,585	5,335168
256,793	5,335497
257,001	5,336155
257,210	5,336813
257,418	5,336155
257,626	5,337142
257,834	5,336484
258,042	5,337142
258,251	5,337799
258,459	5,337799
258,667	5,337799
258,876	5,337470
259,085	5,339115
259,293	5,337142
259,502	5,340101
259,710	5,337470
259,919	5,338786
260,127	5,342404
260,335	5,336813
260,543	5,343061
260,751	5,337142
260,959	5,340759
261,168	5,339773
261,376	5,342075
261,585	5,340759
261,794	5,342404
262,002	5,341746
262,210	5,340430
262,418	5,343061
262,627	5,340430
262,836	5,343390
263,044	5,342075
263,252	5,342404
263,460	5,342732
263,668	5,341746
263,876	5,344048
264,084	5,342404
264,293	5,343719
264,501	5,343719
264,709	5,333524
264,917	5,328262
265,125	5,394038
265,333	4,893811
265,541	3,936772
265,749	2,249950
265,957	0,795318
266,166	0,417765
266,374	0,279635
266,583	0,254969
266,791	0,195113
266,999	0,150386
267,207	0,114538
267,416	0,083952
267,624	0,057313
267,833	0,037580
268,042	0,017848
268,250	0,001075
268,458	-0,014382
268,666	-0,029182
268,874	-0,042337
269,082	-0,054506
269,290	-0,066016
269,498	-0,076869
269,706	-0,085420
269,914	-0,095616
270,122	-0,106140
270,330	-0,112717
270,539	-0,120939
270,748	-0,128175
270,956	-0,137383
271,164	-0,143303
271,372	-0,151196
271,580	-0,157445
271,788	-0,164351
271,996	-0,170271
272,204	-0,176520
272,412	-0,182440
272,620	-0,187702
272,829	-0,193950
273,038	-0,199212
273,246	-0,204146
273,454	-0,209408
273,663	-0,214341
273,871	-0,218616
274,079	-0,223221
274,287	-0,227496
274,496	-0,232758
274,704	-0,236705
274,913	-0,240651
275,121	-0,245256
275,330	-0,248215
275,538	-0,253149
275,746	-0,254793
275,954	-0,261042
276,163	-0,262357
276,371	-0,266633
276,579	-0,270250
276,786	-0,274197
276,994	-0,277157
277,202	-0,279130
277,411	-0,283734
277,619	-0,286365
277,827	-0,288339
278,034	-0,290970
278,242	-0,294258
278,450	-0,297876
278,658	-0,300836
278,866	-0,303467
279,074	-0,306427
279,282	-0,309058
279,491	-0,311031
279,699	-0,313991
279,907	-0,316293
280,115	-0,318267
280,324	-0,320240
280,532	-0,323200
280,741	-0,325831
280,950	-0,328133
281,158	-0,330106
281,366	-0,332737
281,575	-0,334711
281,783	-0,336355
281,991	-0,338986
282,199	-0,340302
282,407	-0,343919
282,616	-0,345564
282,824	-0,348195
283,033	-0,348195
283,244	-0,351483
283,453	-0,352799
283,662	-0,354772
283,871	-0,357732
284,079	-0,359048
284,287	-0,360363
284,495	-0,361350
284,703	-0,362665
284,911	-0,365954
285,119	-0,368256
285,327	-0,369572
285,535	-0,370887
285,744	-0,372203
285,953	-0,374505
286,161	-0,376807
286,369	-0,377465
286,577	-0,379438
286,785	-0,380754
286,993	-0,382069
287,201	-0,383385
287,409	-0,385687
287,618	-0,386673
287,826	-0,389633
288,034	-0,390291
288,242	-0,391936
288,451	-0,391936
288,659	-0,395224
288,867	-0,397198
289,075	-0,397526
289,283	-0,401144
289,491	-0,401144
289,699	-0,402131
289,907	-0,403117
290,115	-0,405091
290,323	-0,406406
290,532	-0,407393
290,740	-0,409695
290,949	-0,409366
291,157	-0,411339
291,366	-0,412984
291,574	-0,413970
291,783	-0,415944
291,991	-0,416930
292,199	-0,417917
292,407	-0,419232
292,615	-0,420548
292,823	-0,421206
293,031	-0,423508
293,239	-0,424823
293,447	-0,426139
293,656	-0,426468
293,865	-0,427783
294,073	-0,428770
294,281	-0,430414
294,489	-0,431072
294,697	-0,433703
294,905	-0,434361
295,113	-0,435348
295,321	-0,437321
295,530	-0,437979
295,738	-0,438965
295,946	-0,440281
296,154	-0,441596
296,363	-0,441925
296,571	-0,442583
296,779	-0,444556
296,988	-0,445543
297,197	-0,447516
297,405	-0,448503
297,614	-0,448832
297,822	-0,450805
298,030	-0,452120
298,238	-0,453107
298,446	-0,453436
298,655	-0,455409
298,863	-0,454751
299,072	-0,456396
299,281	-0,456725
299,488	-0,459356
299,697	-0,460342
299,905	-0,460013
300,114	-0,461000
300,322	-0,462973
300,530	-0,463631
300,738	-0,464618
300,946	-0,464289
301,154	-0,466920
301,362	-0,466920
301,570	-0,467907
301,779	-0,470209
301,987	-0,470866
302,195	-0,470866
302,403	-0,471853
302,611	-0,471524
302,819	-0,474155
