19.06.2025; 04:11; Start Datenerfassung

Zeit	Ausgangsspannung Br�ckenverst�rker
[s]	[V]
285,186	0,559511
285,394	0,556223
285,602	0,553263
285,811	0,550632
286,019	0,548001
286,227	0,545370
286,435	0,542410
286,643	0,539779
286,851	0,538134
287,059	0,534517
287,267	0,532543
287,476	0,528926
287,684	0,527610
287,893	0,524979
288,101	0,522677
288,309	0,520375
288,517	0,518401
288,726	0,516428
288,934	0,514455
289,142	0,512153
289,350	0,510180
289,559	0,507548
289,768	0,505904
289,977	0,504589
290,185	0,502286
290,394	0,500313
290,602	0,498998
290,810	0,496695
291,018	0,494722
291,228	0,493078
291,436	0,491433
291,645	0,489789
291,853	0,487487
292,061	0,487487
292,269	0,485185
292,478	0,483211
292,686	0,481896
292,895	0,481238
293,103	0,478936
293,311	0,477621
293,520	0,476634
293,728	0,474003
293,936	0,473345
294,144	0,471701
294,353	0,470056
294,562	0,469070
294,771	0,467096
294,980	0,466439
295,187	0,464794
295,396	0,464465
295,604	0,462163
295,813	0,460519
296,021	0,459532
296,229	0,458546
296,438	0,456572
296,647	0,455914
296,855	0,455257
297,063	0,453612
297,272	0,452955
297,480	0,450981
297,689	0,450324
297,897	0,448679
298,105	0,447035
298,313	0,446048
298,522	0,444404
298,730	0,443088
298,938	0,442430
299,146	0,440457
299,354	0,439471
299,562	0,439142
299,770	0,437497
299,978	0,435853
300,185	0,434866
300,393	0,434208
300,601	0,433880
300,809	0,431577
301,017	0,430262
301,227	0,429604
301,436	0,428618
301,644	0,427960
301,853	0,426644
302,061	0,426315
302,270	0,424013
302,479	0,423027
302,687	0,422369
302,895	0,421711
303,103	0,421053
303,311	0,419409
303,520	0,418751
303,728	0,418093
303,936	0,417107
304,144	0,415133
304,353	0,414147
304,561	0,413489
304,769	0,413160
304,978	0,412174
305,186	0,410858
305,394	0,409871
305,602	0,409543
305,811	0,408227
306,020	0,407569
306,229	0,406254
306,438	0,405925
306,645	0,405267
306,854	0,404280
307,063	0,403623
307,270	0,402965
307,478	0,401978
307,685	0,401321
307,893	0,400334
308,101	0,399676
308,310	0,399347
308,518	0,398361
308,726	0,398032
308,934	0,396387
309,142	0,396387
309,350	0,394414
309,559	0,395401
309,768	0,394743
309,976	0,393756
310,184	0,392770
310,393	0,392112
310,601	0,391125
310,809	0,390796
311,017	0,390796
311,226	0,390796
311,434	0,389152
311,641	0,388494
311,849	0,387837
312,058	0,387179
312,266	0,386850
312,475	0,386192
312,683	0,386192
312,892	0,385534
313,100	0,385206
313,308	0,384548
313,516	0,383232
313,725	0,382574
313,933	0,382246
314,141	0,381588
314,349	0,381259
314,557	0,379943
314,765	0,380272
314,974	0,378957
