19.06.2025; 03:51; Start Datenerfassung

Zeit	Ausgangsspannung Br�ckenverst�rker
[s]	[V]
167,073	1,551739
167,281	1,551739
167,490	1,553055
167,698	1,551739
167,906	1,555357
168,114	1,553713
168,322	1,556015
168,531	1,556015
168,740	1,555357
168,949	1,556015
169,158	1,557659
169,366	1,556673
169,575	1,557659
169,783	1,557988
169,992	1,559304
170,200	1,559304
170,408	1,560619
170,616	1,558975
170,825	1,560290
171,033	1,561935
171,241	1,560619
171,449	1,560948
171,657	1,563908
171,865	1,561935
172,073	1,563250
172,282	1,562592
172,490	1,565223
172,698	1,566539
172,906	1,566210
173,115	1,566210
173,324	1,566210
173,533	1,569828
173,741	1,568183
173,949	1,569828
174,158	1,569499
174,366	1,567197
174,574	1,568512
174,783	1,570157
174,992	1,572130
175,200	1,571801
175,407	1,572459
175,615	1,571143
175,823	1,571472
176,031	1,572788
176,240	1,572459
176,448	1,574103
176,656	1,574103
176,864	1,574761
177,073	1,577392
177,281	1,576734
177,489	1,576734
177,697	1,576076
177,905	1,577392
178,113	1,577392
178,322	1,578050
178,530	1,578050
178,738	1,581010
178,946	1,581010
179,154	1,580352
179,362	1,581338
179,570	1,582983
179,778	1,581010
179,987	1,583312
180,195	1,583641
180,403	1,582654
180,612	1,585285
180,820	1,584956
181,028	1,583969
181,237	1,585943
181,445	1,587916
181,653	1,586929
181,860	1,585943
182,068	1,588903
182,277	1,587587
182,486	1,587258
182,694	1,587587
182,903	1,588903
183,111	1,589232
183,319	1,591534
183,527	1,589560
183,735	1,590876
183,943	1,592520
184,151	1,590547
184,359	1,593507
184,568	1,588574
184,776	1,279756
184,984	1,011062
185,192	0,971268
185,400	0,961730
185,608	1,011062
185,816	1,110055
186,024	1,152809
186,232	1,128143
186,439	1,106766
186,647	1,149520
186,856	1,135378
187,064	1,124854
187,272	1,123868
187,481	1,124525
187,689	1,110384
187,897	1,109068
188,105	1,107095
188,313	1,107753
188,521	1,106437
188,729	1,107095
188,937	1,107753
189,145	1,106108
189,353	1,104464
189,561	1,108410
189,770	1,107424
189,978	1,106108
190,186	1,107424
190,394	1,108082
190,602	1,107095
190,810	1,108739
191,019	1,108739
191,227	1,110384
191,435	1,110713
191,643	1,110384
191,851	1,111041
192,059	1,112357
192,267	1,111370
192,475	1,110713
192,683	1,112357
192,892	1,112357
193,100	1,113344
193,309	1,112686
193,517	1,114001
193,725	1,113672
193,933	1,113015
194,142	1,113672
194,350	1,114988
194,559	1,116304
194,768	1,116304
194,976	1,116632
195,184	1,115646
195,392	1,114988
195,600	1,115975
195,808	1,115317
196,016	1,118277
196,224	1,116961
196,432	1,118935
196,640	1,117290
196,847	1,119263
197,055	1,119592
197,264	1,121237
197,472	1,119263
197,680	1,121237
197,888	1,121566
198,096	1,121894
198,304	1,122881
198,512	1,121894
198,720	1,123210
198,928	1,123210
199,137	1,123868
199,345	1,122552
199,554	1,124854
199,763	1,125841
199,971	1,126170
200,179	1,125841
200,387	1,127485
200,595	1,126170
200,803	1,126828
201,011	1,126828
201,219	1,128472
201,427	1,126828
201,636	1,127485
201,844	1,128472
